004.9
005.9
008.00
008.43
008.45
009.1
011.60
017.90
037
038.9
040.82
041.00
041.01
041.09
041.11
041.19
041.85
041.9
042
046.1
047.9
049.9
053.9
054.2
054.3
066.41
070.1
070.30
070.51
078.5
079.6
084.6
112.0
112.3
114.0
115.95
117.3
117.9
130.0
135
136.3
138
145.9
148.9
151.9
152.9
153.0
153.1
153.3
153.4
153.9
154.3
155.0
156.9
157.9
161.9
162.9
164.0
170.9
171.9
172.9
173.9
174.9
175.9
179
180.9
183.0
185
186.9
188.9
189.0
190.9
191.9
192.2
192.9
193
197.0
197.2
197.6
197.7
198.3
198.5
199.0
201.90
202.80
202.82
203.00
204.00
204.10
205.00
205.10
212.6
212.7
238.4
238.7
242.00
242.01
242.20
242.80
242.81
242.90
242.91
244.8
244.9
245.9
250.00
250.01
250.02
250.03
250.13
250.22
250.23
250.33
251.1
253.1
253.2
253.4
253.5
253.6
255.10
255.4
261
263.0
263.9
272.4
275.2
275.3
275.41
275.42
276.0
276.1
276.2
276.3
276.4
276.50
276.51
276.52
276.6
276.7
276.8
276.9
277.02
277.3
278.00
278.01
280.0
281.1
281.2
282.49
282.60
284.8
284.9
285.1
285.21
285.29
285.9
286.4
286.5
286.6
286.7
286.9
287.0
287.1
287.31
287.5
288.0
288.3
288.8
288.9
289.0
289.9
290.40
291.81
292.0
293.0
294.10
294.8
294.9
295.20
295.90
296.80
300.00
308.2
311
320.0
320.1
320.7
321.2
322.0
322.2
322.9
323.8
323.9
324.0
324.1
331.0
331.3
332.0
333.2
333.92
335.20
336.2
336.9
337.0
340
342.90
344.00
344.1
345.00
345.10
345.3
345.50
345.90
346.00
348.1
348.30
348.31
348.4
348.5
349.82
350.1
357.0
357.2
357.6
357.81
357.82
357.89
357.9
358.00
359.81
359.89
360.00
376.01
377.01
380.14
383.01
394.0
394.2
395.1
395.2
396.9
401.0
401.1
401.9
402.01
402.91
404.91
404.93
410.10
410.11
410.21
410.31
410.41
410.51
410.61
410.70
410.71
410.81
410.90
411.0
411.1
411.89
413.1
414.00
414.01
414.02
414.03
414.04
415.0
415.19
416.0
416.8
416.9
417.0
420.0
420.90
420.91
420.99
421.0
421.9
422.90
423.0
423.9
424.0
